local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_000::cluster_056,chunk_000,0,56,those relatives,26
chunk_000::cluster_057,chunk_000,0,57,our children,1
chunk_000::cluster_058,chunk_000,0,58,Nobody,1
chunk_000::cluster_059,chunk_000,0,59,the out-of-the-way place where they lived,1
chunk_000::cluster_060,chunk_000,0,60,you,4
chunk_000::cluster_061,chunk_000,0,61,three of them,1
chunk_000::cluster_062,chunk_000,0,62,uncle,1
chunk_000::cluster_063,chunk_000,0,63,the husband,1
chunk_000::cluster_064,chunk_000,0,64,the brother,1
chunk_000::cluster_065,chunk_000,0,65,you,2
chunk_000::cluster_066,chunk_000,0,66,here,2
chunk_000::cluster_067,chunk_000,0,67,our uncles,4
chunk_000::cluster_068,chunk_000,0,68,you,1
chunk_000::cluster_069,chunk_000,0,69,I,1
chunk_000::cluster_070,chunk_000,0,70,Fool,2
chunk_000::cluster_071,chunk_000,0,71,the sky,2
chunk_000::cluster_072,chunk_000,0,72,an enormous empty space,1
chunk_000::cluster_073,chunk_000,0,73,them,1
chunk_000::cluster_074,chunk_000,0,74,other people,1
chunk_000::cluster_075,chunk_000,0,75,the heart of the nebula,1
chunk_000::cluster_076,chunk_000,0,76,Mercury,1
chunk_000::cluster_077,chunk_000,0,77,Venus,1
chunk_000::cluster_078,chunk_000,0,78,the Earth,1
chunk_000::cluster_079,chunk_000,0,79,others farther on,1
chunk_000::cluster_080,chunk_000,0,80,he,1
chunk_000::cluster_081,chunk_000,0,81,the sort of person who accepts anything that happens as perfectly natural,1
chunk_000::cluster_082,chunk_000,0,82,Bunch of ignorant louts,1
chunk_000::cluster_083,chunk_000,0,83,ignorant louts,1
chunk_000::cluster_084,chunk_000,0,84,Rnow- nothings,1
chunk_000::cluster_085,chunk_000,0,85,the terrain,1
chunk_000::cluster_086,chunk_000,0,86,the planet,10
chunk_000::cluster_087,chunk_000,0,87,"a gelatinous, diaphanous mass",1
chunk_000::cluster_088,chunk_000,0,88,the depths of the planet,1
chunk_000::cluster_090,chunk_000,0,90,the whole central part of the planet,1
chunk_000::cluster_091,chunk_000,0,91,there,1
chunk_000::cluster_092,chunk_000,0,92,Canberra,1
chunk_000::cluster_093,chunk_000,0,93,a certain Sullivan,1
chunk_000::cluster_094,chunk_000,0,94,a retired railroad man,1
chunk_000::cluster_095,chunk_000,0,95,we,5
chunk_000::cluster_096,chunk_000,0,96,a darling forest,1
chunk_000::cluster_097,chunk_000,0,97,"the planets, made of helium and hydrogen",1
chunk_000::cluster_098,chunk_000,0,98,a comet,1
chunk_000::cluster_099,chunk_000,0,99,us,1
