global_cluster_uid,local_cluster_uid,local_mention_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
global_cluster_000000,chunk_006::cluster_049,chunk_006::cluster_049::mention_009,chunk_006,6,49,9,3852,3854,21687,21689,your room,3853,21688,core,
global_cluster_000000,chunk_006::cluster_049,chunk_006::cluster_049::mention_010,chunk_006,6,49,10,3903,3904,21738,21739,It,3903,21738,core,
global_cluster_000000,chunk_006::cluster_049,chunk_006::cluster_049::mention_011,chunk_006,6,49,11,3939,3941,21774,21776,the room,3940,21775,core,
global_cluster_000000,chunk_006::cluster_049,chunk_006::cluster_049::mention_012,chunk_006,6,49,12,4123,4125,21958,21960,his room,4124,21959,core,
global_cluster_000000,chunk_006::cluster_049,chunk_006::cluster_049::mention_013,chunk_006,6,49,13,4178,4180,22013,22015,the room,4179,22014,core,
global_cluster_000000,chunk_006::cluster_049,chunk_006::cluster_049::mention_014,chunk_006,6,49,14,4184,4185,22019,22020,it,4184,22019,core,
global_cluster_000000,chunk_006::cluster_049,chunk_006::cluster_049::mention_015,chunk_006,6,49,15,4702,4704,22537,22539,the room,4703,22538,right_overlap,22537:22539:the room
global_cluster_000000,chunk_006::cluster_049,chunk_006::cluster_049::mention_016,chunk_006,6,49,16,5020,5021,22855,22856,Kansas,5020,22855,right_overlap,22855:22856:kansas
global_cluster_000000,chunk_006::cluster_049,chunk_006::cluster_049::mention_017,chunk_006,6,49,17,5041,5043,22876,22878,your country,5042,22877,right_overlap,22876:22878:your country
global_cluster_000000,chunk_006::cluster_049,chunk_006::cluster_049::mention_018,chunk_006,6,49,18,5045,5046,22880,22881,it,5045,22880,right_overlap,22880:22881:it
global_cluster_000000,chunk_006::cluster_049,chunk_006::cluster_049::mention_019,chunk_006,6,49,19,5101,5103,22936,22938,the room,5102,22937,right_overlap,22936:22938:the room
global_cluster_000000,chunk_006::cluster_049,chunk_006::cluster_049::mention_020,chunk_006,6,49,20,5221,5222,23056,23057,Kansas,5221,23056,right_overlap,23056:23057:kansas
global_cluster_000000,chunk_006::cluster_049,chunk_006::cluster_049::mention_021,chunk_006,6,49,21,5254,5255,23089,23090,home,5254,23089,right_overlap,23089:23090:home
global_cluster_000000,chunk_006::cluster_049,chunk_006::cluster_049::mention_022,chunk_006,6,49,22,5363,5364,23198,23199,Kansas,5363,23198,right_overlap,23198:23199:kansas
global_cluster_000000,chunk_006::cluster_049,chunk_006::cluster_049::mention_023,chunk_006,6,49,23,5584,5585,23419,23420,home,5584,23419,right_overlap,23419:23420:home
global_cluster_000000,chunk_006::cluster_049,chunk_006::cluster_049::mention_024,chunk_006,6,49,24,5622,5625,23457,23460,her own room,5624,23459,right_overlap,23457:23460:her own room
global_cluster_000000,chunk_007::cluster_067,chunk_007::cluster_067::mention_000,chunk_007,7,67,0,2331,2332,22855,22856,Kansas,2331,22855,core,
global_cluster_000000,chunk_007::cluster_067,chunk_007::cluster_067::mention_001,chunk_007,7,67,1,2532,2533,23056,23057,Kansas,2532,23056,core,
global_cluster_000000,chunk_007::cluster_067,chunk_007::cluster_067::mention_002,chunk_007,7,67,2,2565,2566,23089,23090,home,2565,23089,core,
global_cluster_000000,chunk_007::cluster_067,chunk_007::cluster_067::mention_003,chunk_007,7,67,3,2674,2675,23198,23199,Kansas,2674,23198,core,
global_cluster_000000,chunk_007::cluster_067,chunk_007::cluster_067::mention_004,chunk_007,7,67,4,2895,2896,23419,23420,home,2895,23419,core,
global_cluster_000000,chunk_008::cluster_091,chunk_008::cluster_091::mention_000,chunk_008,8,91,0,5174,5175,28793,28794,Kansas,5174,28793,right_overlap,28793:28794:kansas
global_cluster_000000,chunk_008::cluster_091,chunk_008::cluster_091::mention_001,chunk_008,8,91,1,5222,5223,28841,28842,Kansas,5222,28841,right_overlap,28841:28842:kansas
global_cluster_000000,chunk_009::cluster_042,chunk_009::cluster_042::mention_000,chunk_009,9,42,0,2397,2398,28793,28794,Kansas,2397,28793,core,
global_cluster_000000,chunk_009::cluster_042,chunk_009::cluster_042::mention_001,chunk_009,9,42,1,2445,2446,28841,28842,Kansas,2445,28841,core,
global_cluster_000000,chunk_009::cluster_042,chunk_009::cluster_042::mention_002,chunk_009,9,42,2,4435,4436,30831,30832,Kansas,4435,30831,core,
global_cluster_000000,chunk_010::cluster_091,chunk_010::cluster_091::mention_000,chunk_010,10,91,0,1648,1649,30831,30832,Kansas,1648,30831,left_overlap,30831:30832:kansas
global_cluster_000000,chunk_010::cluster_091,chunk_010::cluster_091::mention_001,chunk_010,10,91,1,4812,4813,33995,33996,Kansas,4812,33995,right_overlap,33995:33996:kansas
global_cluster_000000,chunk_010::cluster_091,chunk_010::cluster_091::mention_002,chunk_010,10,91,2,5110,5111,34293,34294,Kansas,5110,34293,right_overlap,34293:34294:kansas
global_cluster_000000,chunk_011::cluster_044,chunk_011::cluster_044::mention_000,chunk_011,11,44,0,1689,1690,33995,33996,Kansas,1689,33995,core,
global_cluster_000000,chunk_011::cluster_044,chunk_011::cluster_044::mention_001,chunk_011,11,44,1,1987,1988,34293,34294,Kansas,1987,34293,core,
global_cluster_000000,chunk_011::cluster_044,chunk_011::cluster_044::mention_002,chunk_011,11,44,2,3168,3169,35474,35475,Kansas,3168,35474,core,
global_cluster_000000,chunk_011::cluster_044,chunk_011::cluster_044::mention_003,chunk_011,11,44,3,4470,4471,36776,36777,Kansas,4470,36776,core,
global_cluster_000000,chunk_011::cluster_044,chunk_011::cluster_044::mention_004,chunk_011,11,44,4,4628,4629,36934,36935,Kansas,4628,36934,core,
global_cluster_000000,chunk_011::cluster_044,chunk_011::cluster_044::mention_005,chunk_011,11,44,5,5839,5840,38145,38146,Kansas,5839,38145,right_overlap,38145:38146:kansas
global_cluster_000000,chunk_012::cluster_042,chunk_012::cluster_042::mention_000,chunk_012,12,42,0,1185,1186,36776,36777,Kansas,1185,36776,left_overlap,36776:36777:kansas
global_cluster_000000,chunk_012::cluster_042,chunk_012::cluster_042::mention_001,chunk_012,12,42,1,1343,1344,36934,36935,Kansas,1343,36934,left_overlap,36934:36935:kansas
global_cluster_000000,chunk_012::cluster_042,chunk_012::cluster_042::mention_002,chunk_012,12,42,2,2554,2555,38145,38146,Kansas,2554,38145,core,
global_cluster_000000,chunk_012::cluster_042,chunk_012::cluster_042::mention_003,chunk_012,12,42,3,2722,2723,38313,38314,Kansas,2722,38313,core,
global_cluster_000000,chunk_012::cluster_042,chunk_012::cluster_042::mention_004,chunk_012,12,42,4,2781,2782,38372,38373,Kansas,2781,38372,core,
global_cluster_000000,chunk_012::cluster_042,chunk_012::cluster_042::mention_005,chunk_012,12,42,5,2797,2798,38388,38389,Kansas,2797,38388,core,
global_cluster_000000,chunk_012::cluster_042,chunk_012::cluster_042::mention_006,chunk_012,12,42,6,2838,2839,38429,38430,home,2838,38429,core,
global_cluster_000000,chunk_012::cluster_042,chunk_012::cluster_042::mention_007,chunk_012,12,42,7,3204,3205,38795,38796,Kansas,3204,38795,core,
global_cluster_000000,chunk_012::cluster_042,chunk_012::cluster_042::mention_008,chunk_012,12,42,8,3996,3997,39587,39588,home,3996,39587,core,
global_cluster_000000,chunk_012::cluster_042,chunk_012::cluster_042::mention_009,chunk_012,12,42,9,3996,3999,39587,39590,home to Kansas,3996,39587,core,
global_cluster_000000,chunk_012::cluster_042,chunk_012::cluster_042::mention_010,chunk_012,12,42,10,3998,3999,39589,39590,Kansas,3998,39589,core,
global_cluster_000000,chunk_012::cluster_042,chunk_012::cluster_042::mention_011,chunk_012,12,42,11,4461,4462,40052,40053,Kansas,4461,40052,core,
global_cluster_000000,chunk_012::cluster_042,chunk_012::cluster_042::mention_012,chunk_012,12,42,12,4643,4644,40234,40235,Kansas,4643,40234,core,
global_cluster_000000,chunk_012::cluster_042,chunk_012::cluster_042::mention_013,chunk_012,12,42,13,4692,4693,40283,40284,Kansas,4692,40283,right_overlap,40283:40284:kansas
global_cluster_000000,chunk_012::cluster_042,chunk_012::cluster_042::mention_014,chunk_012,12,42,14,4708,4709,40299,40300,there,4708,40299,right_overlap,40299:40300:there
global_cluster_000000,chunk_012::cluster_042,chunk_012::cluster_042::mention_015,chunk_012,12,42,15,5234,5235,40825,40826,Kansas,5234,40825,right_overlap,40825:40826:kansas
global_cluster_000000,chunk_012::cluster_042,chunk_012::cluster_042::mention_016,chunk_012,12,42,16,5430,5431,41021,41022,Kansas,5430,41021,right_overlap,41021:41022:kansas
global_cluster_000000,chunk_012::cluster_042,chunk_012::cluster_042::mention_017,chunk_012,12,42,17,5642,5643,41233,41234,home,5642,41233,right_overlap,41233:41234:home
global_cluster_000000,chunk_012::cluster_042,chunk_012::cluster_042::mention_018,chunk_012,12,42,18,5726,5727,41317,41318,Kansas,5726,41317,right_overlap,41317:41318:kansas
global_cluster_000000,chunk_012::cluster_042,chunk_012::cluster_042::mention_019,chunk_012,12,42,19,5800,5801,41391,41392,home,5800,41391,right_overlap,41391:41392:home
global_cluster_000000,chunk_013::cluster_014,chunk_013::cluster_014::mention_000,chunk_013,13,14,0,782,783,39587,39588,home,782,39587,left_overlap,39587:39588:home
global_cluster_000000,chunk_013::cluster_015,chunk_013::cluster_015::mention_000,chunk_013,13,15,0,782,785,39587,39590,home to Kansas,782,39587,left_overlap,39587:39590:home to kansas
global_cluster_000000,chunk_013::cluster_014,chunk_013::cluster_014::mention_001,chunk_013,13,14,1,784,785,39589,39590,Kansas,784,39589,left_overlap,39589:39590:kansas
global_cluster_000000,chunk_013::cluster_014,chunk_013::cluster_014::mention_002,chunk_013,13,14,2,1247,1248,40052,40053,Kansas,1247,40052,left_overlap,40052:40053:kansas
global_cluster_000000,chunk_013::cluster_014,chunk_013::cluster_014::mention_003,chunk_013,13,14,3,1429,1430,40234,40235,Kansas,1429,40234,left_overlap,40234:40235:kansas
global_cluster_000000,chunk_013::cluster_014,chunk_013::cluster_014::mention_004,chunk_013,13,14,4,1478,1479,40283,40284,Kansas,1478,40283,core,
global_cluster_000000,chunk_013::cluster_014,chunk_013::cluster_014::mention_005,chunk_013,13,14,5,1494,1495,40299,40300,there,1494,40299,core,
global_cluster_000000,chunk_013::cluster_014,chunk_013::cluster_014::mention_006,chunk_013,13,14,6,2020,2021,40825,40826,Kansas,2020,40825,core,
global_cluster_000000,chunk_013::cluster_014,chunk_013::cluster_014::mention_007,chunk_013,13,14,7,2216,2217,41021,41022,Kansas,2216,41021,core,
global_cluster_000000,chunk_013::cluster_014,chunk_013::cluster_014::mention_008,chunk_013,13,14,8,2428,2429,41233,41234,home,2428,41233,core,
global_cluster_000000,chunk_013::cluster_014,chunk_013::cluster_014::mention_009,chunk_013,13,14,9,2512,2513,41317,41318,Kansas,2512,41317,core,
global_cluster_000000,chunk_013::cluster_014,chunk_013::cluster_014::mention_010,chunk_013,13,14,10,2586,2587,41391,41392,home,2586,41391,core,
global_cluster_000000,chunk_013::cluster_014,chunk_013::cluster_014::mention_011,chunk_013,13,14,11,5016,5017,43821,43822,Kansas,5016,43821,right_overlap,43821:43822:kansas
global_cluster_000000,chunk_014::cluster_056,chunk_014::cluster_056::mention_000,chunk_014,14,56,0,1909,1910,43821,43822,Kansas,1909,43821,core,
global_cluster_000000,chunk_014::cluster_056,chunk_014::cluster_056::mention_001,chunk_014,14,56,1,3340,3341,45252,45253,Kansas,3340,45252,core,
global_cluster_000000,chunk_014::cluster_056,chunk_014::cluster_056::mention_002,chunk_014,14,56,2,4705,4706,46617,46618,Kansas,4705,46617,right_overlap,46617:46618:kansas
global_cluster_000000,chunk_014::cluster_056,chunk_014::cluster_056::mention_003,chunk_014,14,56,3,4796,4797,46708,46709,Kansas,4796,46708,right_overlap,46708:46709:kansas
global_cluster_000000,chunk_014::cluster_056,chunk_014::cluster_056::mention_004,chunk_014,14,56,4,5381,5382,47293,47294,Kansas,5381,47293,right_overlap,47293:47294:kansas
global_cluster_000000,chunk_014::cluster_056,chunk_014::cluster_056::mention_006,chunk_014,14,56,6,5591,5592,47503,47504,Kansas,5591,47503,right_overlap,47503:47504:kansas
global_cluster_000000,chunk_014::cluster_056,chunk_014::cluster_056::mention_007,chunk_014,14,56,7,5699,5700,47611,47612,Kansas,5699,47611,right_overlap,47611:47612:kansas
global_cluster_000000,chunk_014::cluster_056,chunk_014::cluster_056::mention_008,chunk_014,14,56,8,5947,5948,47859,47860,Kansas,5947,47859,right_overlap,47859:47860:kansas
global_cluster_000000,chunk_015::cluster_047,chunk_015::cluster_047::mention_000,chunk_015,15,47,0,631,632,45252,45253,Kansas,631,45252,left_overlap,45252:45253:kansas
global_cluster_000000,chunk_015::cluster_047,chunk_015::cluster_047::mention_001,chunk_015,15,47,1,1996,1997,46617,46618,Kansas,1996,46617,core,
global_cluster_000000,chunk_015::cluster_047,chunk_015::cluster_047::mention_002,chunk_015,15,47,2,2087,2088,46708,46709,Kansas,2087,46708,core,
global_cluster_000000,chunk_015::cluster_047,chunk_015::cluster_047::mention_003,chunk_015,15,47,3,2330,2332,46951,46953,this country,2331,46952,core,
global_cluster_000000,chunk_015::cluster_047,chunk_015::cluster_047::mention_004,chunk_015,15,47,4,2672,2673,47293,47294,Kansas,2672,47293,core,
global_cluster_000000,chunk_015::cluster_047,chunk_015::cluster_047::mention_006,chunk_015,15,47,6,2684,2686,47305,47307,the desert,2685,47306,core,
global_cluster_000000,chunk_015::cluster_047,chunk_015::cluster_047::mention_007,chunk_015,15,47,7,2714,2716,47335,47337,this country,2715,47336,core,
global_cluster_000000,chunk_015::cluster_047,chunk_015::cluster_047::mention_008,chunk_015,15,47,8,2882,2883,47503,47504,Kansas,2882,47503,core,
global_cluster_000000,chunk_015::cluster_047,chunk_015::cluster_047::mention_009,chunk_015,15,47,9,2990,2991,47611,47612,Kansas,2990,47611,core,
global_cluster_000000,chunk_015::cluster_047,chunk_015::cluster_047::mention_010,chunk_015,15,47,10,3144,3145,47765,47766,home,3144,47765,core,
global_cluster_000000,chunk_015::cluster_047,chunk_015::cluster_047::mention_011,chunk_015,15,47,11,3238,3239,47859,47860,Kansas,3238,47859,core,
global_cluster_000000,chunk_015::cluster_047,chunk_015::cluster_047::mention_012,chunk_015,15,47,12,3323,3325,47944,47946,the desert,3324,47945,core,
global_cluster_000000,chunk_015::cluster_047,chunk_015::cluster_047::mention_013,chunk_015,15,47,13,3334,3336,47955,47957,the house,3335,47956,core,
global_cluster_000000,chunk_015::cluster_047,chunk_015::cluster_047::mention_014,chunk_015,15,47,14,3420,3421,48041,48042,home,3420,48041,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_000,chunk_000,0,2,0,21,23,21,23,Aunt Em,22,22,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_001,chunk_000,0,2,1,26,30,26,30,the farmer's wife,29,29,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_002,chunk_000,0,2,2,97,99,97,99,Aunt Em,98,98,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_003,chunk_000,0,2,3,325,327,325,327,Aunt Em,326,326,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_004,chunk_000,0,2,4,331,332,331,332,she,331,331,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_005,chunk_000,0,2,5,345,346,345,346,her,345,345,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_006,chunk_000,0,2,6,355,356,355,356,her,355,355,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_007,chunk_000,0,2,7,370,371,370,371,her,370,370,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_008,chunk_000,0,2,8,381,382,381,382,She,381,381,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_009,chunk_000,0,2,9,403,404,403,404,her,403,403,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_010,chunk_000,0,2,10,405,407,405,407,Aunt Em,406,406,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_011,chunk_000,0,2,11,417,418,417,418,she,417,417,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_012,chunk_000,0,2,12,422,423,422,423,her,422,422,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_013,chunk_000,0,2,13,425,426,425,426,her,425,425,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_014,chunk_000,0,2,14,433,434,433,434,her,433,433,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_015,chunk_000,0,2,15,437,438,437,438,she,437,437,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_016,chunk_000,0,2,16,447,448,447,448,she,447,447,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_017,chunk_000,0,2,17,620,622,620,622,Aunt Em,621,621,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_018,chunk_000,0,2,18,708,709,708,709,Em,708,708,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_019,chunk_000,0,2,19,714,716,714,716,his wife,715,715,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_020,chunk_000,0,2,20,742,744,742,744,Aunt Em,743,743,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_021,chunk_000,0,2,21,745,746,745,746,her,745,745,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_022,chunk_000,0,2,22,756,757,756,757,her,756,756,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_023,chunk_000,0,2,23,771,772,771,772,she,771,771,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_024,chunk_000,0,2,24,803,805,803,805,Aunt Em,804,804,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_025,chunk_000,0,2,25,838,840,838,840,her aunt,839,839,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_026,chunk_000,0,2,26,1700,1703,1700,1703,the little woman,1702,1702,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_027,chunk_000,0,2,27,1709,1710,1709,1710,she,1709,1709,core,
global_cluster_000001,chunk_000::cluster_002,chunk_000::cluster_002::mention_028,chunk_000,0,2,28,1719,1720,1719,1720,her,1719,1719,core,
