cluster_id,subject,mention_index_in_cluster,mention_id,mention_text,mention_start,mention_end,sentence_index,mention_render_rule,mention_render_was_changed,original_context_text,rendered_context_text,context_text,normalized_context_text,chunk_index,elapsed_seconds_at_completion,openness_positive_probability,openness_negative_probability,openness_neutral_probability,openness,conscientiousness_positive_probability,conscientiousness_negative_probability,conscientiousness_neutral_probability,conscientiousness,extraversion_positive_probability,extraversion_negative_probability,extraversion_neutral_probability,extraversion,agreeableness_positive_probability,agreeableness_negative_probability,agreeableness_neutral_probability,agreeableness,neuroticism_positive_probability,neuroticism_negative_probability,neuroticism_neutral_probability,neuroticism,OCEAN_weight_high_probability,OCEAN_weight_medium_probability,OCEAN_weight_low_probability,OCEAN_weight,OCEAN_weight_source
2,Uncle Henry,10,82,Uncle Henry,695,697,28,proper_name_to_canonical,False,Suddenly [[Uncle Henry]] stood up.,Suddenly Uncle Henry stood up.,Suddenly Uncle Henry stood up.,Suddenly Uncle Henry stood up.,1,13.39257660000294,0.23317742347717285,0.4920724034309387,0.2747501730918884,50.0,0.20260624587535858,0.5353298187255859,0.2620639503002167,27.46,0.36733871698379517,0.5584860444068909,0.07417526841163635,50.0,0.29450705647468567,0.3138074576854706,0.39168551564216614,50.0,0.3352353870868683,0.6067365407943726,0.05802805721759796,50.0,0.2374192774295807,0.26654690504074097,0.49603378772735596,37.07,direct_nli_zero_shot
2,Uncle Henry,11,84,he,711,712,29,third_person_subject_pronoun_to_canonical,True,"""There's a cyclone coming, Em,"" [[he]] called to his wife.","""There's a cyclone coming, Em,"" Uncle Henry called to his wife.","""There's a cyclone coming, Em,"" Uncle Henry called to his wife.","""There's a cyclone coming, Em,"" Uncle Henry called to his wife.",1,13.39257660000294,0.19222228229045868,0.42428287863731384,0.38349485397338867,50.0,0.24684885144233704,0.4251650273799896,0.32798609137535095,50.0,0.37987250089645386,0.346131294965744,0.2739962637424469,50.0,0.19023054838180542,0.247502401471138,0.5622670650482178,50.0,0.26740890741348267,0.644699215888977,0.08789193630218506,29.32,0.23922760784626007,0.48942720890045166,0.27134525775909424,48.39,direct_nli_zero_shot
2,Uncle Henry,12,85,his,714,715,29,third_person_possessive_pronoun_to_canonical_possessive,True,"""There's a cyclone coming, Em,"" he called to [[his]] wife.","""There's a cyclone coming, Em,"" he called to Uncle Henry's wife.","""There's a cyclone coming, Em,"" he called to Uncle Henry's wife.","""There's a cyclone coming, Em,"" he called to Uncle Henry's wife.",1,13.39257660000294,0.18526625633239746,0.46746811270713806,0.3472656309604645,50.0,0.24138246476650238,0.3745456635951996,0.38407185673713684,50.0,0.3096368610858917,0.36344119906425476,0.3269219696521759,50.0,0.2951638400554657,0.3069218397140503,0.3979142904281616,50.0,0.31900754570961,0.577577531337738,0.10341499000787735,50.0,0.2535730004310608,0.5303009748458862,0.21612602472305298,51.87,direct_nli_zero_shot
2,Uncle Henry,13,87,I,718,719,30,first_second_person_keep_original,False,""" [[I]]'ll go look after the stock.""",""" I'll go look after the stock.""",""" I'll go look after the stock.""",""" I'll go look after the stock.""",1,13.39257660000294,0.19141091406345367,0.3449121415615082,0.46367695927619934,50.0,0.36162683367729187,0.3593386113643646,0.2790345251560211,50.0,0.17192420363426208,0.34358566999435425,0.4844900369644165,50.0,0.38662320375442505,0.2683296501636505,0.34504714608192444,50.0,0.2023182064294815,0.6006284356117249,0.19705335795879364,25.2,0.14304062724113464,0.43684735894203186,0.4201120138168335,36.15,direct_nli_zero_shot
2,Uncle Henry,14,88,he,728,729,31,third_person_subject_pronoun_to_canonical,True,Then [[he]] ran toward the sheds where the cows and horses were kept.,Then Uncle Henry ran toward the sheds where the cows and horses were kept.,Then Uncle Henry ran toward the sheds where the cows and horses were kept.,Then Uncle Henry ran toward the sheds where the cows and horses were kept.,1,13.39257660000294,0.5581799149513245,0.3464548885822296,0.09536518156528473,50.0,0.13970783352851868,0.4195416271686554,0.4407505691051483,50.0,0.7841361165046692,0.18157921731472015,0.034284722059965134,81.2,0.4002476632595062,0.3250020742416382,0.27475035190582275,50.0,0.6880527138710022,0.23013143241405487,0.08181584626436234,74.94,0.20736108720302582,0.3866456151008606,0.4059933125972748,40.07,direct_nli_zero_shot
2,Uncle Henry,15,209,Uncle Henry,1778,1780,74,proper_name_to_canonical,False,"The men, Dorothy thought, were about as old as [[Uncle Henry]], for two of them had beards.","The men, Dorothy thought, were about as old as Uncle Henry, for two of them had beards.","The men, Dorothy thought, were about as old as Uncle Henry, for two of them had beards.","The men, Dorothy thought, were about as old as Uncle Henry, for two of them had beards.",1,13.39257660000294,0.19180165231227875,0.48573389649391174,0.3224644660949707,28.31,0.3699650168418884,0.3899984657764435,0.24003656208515167,50.0,0.19230371713638306,0.5298022031784058,0.2778940796852112,26.63,0.40679463744163513,0.2958785593509674,0.29732680320739746,50.0,0.17489741742610931,0.678684651851654,0.14641794562339783,20.49,0.19787687063217163,0.4358319640159607,0.36629119515419006,41.58,direct_nli_zero_shot
2,Uncle Henry,16,390,uncle,3028,3029,136,ambiguous_or_unsupported_keep_original,False,"Then she came out again to the Munchkins and said: ""I am anxious to get back to my aunt and [[uncle]], for I am sure they will worry about me.","Then she came out again to the Munchkins and said: ""I am anxious to get back to my aunt and uncle, for I am sure they will worry about me.","Then she came out again to the Munchkins and said: ""I am anxious to get back to my aunt and uncle, for I am sure they will worry about me.","Then she came out again to the Munchkins and said: ""I am anxious to get back to my aunt and uncle, for I am sure they will worry about me.",1,13.39257660000294,0.09681299328804016,0.389693021774292,0.5134939551353455,50.0,0.30302152037620544,0.28299930691719055,0.41397911310195923,50.0,0.13256970047950745,0.3153893053531647,0.5520409345626831,50.0,0.2702552378177643,0.25264468789100647,0.47710007429122925,50.0,0.759413480758667,0.16911742091178894,0.07146909832954407,81.79,0.15613636374473572,0.4790588617324829,0.36480483412742615,39.57,direct_nli_zero_shot
2,Uncle Henry,17,4392,Uncle Henry,22862,22864,914,proper_name_to_canonical,False,"Then Oz asked, ""What do you wish me to do?"" ""Send me back to Kansas, where my Aunt Em and [[Uncle Henry]] are,"" she answered earnestly.","Then Oz asked, ""What do you wish me to do?"" ""Send me back to Kansas, where my Aunt Em and Uncle Henry are,"" she answered earnestly.","Then Oz asked, ""What do you wish me to do?"" ""Send me back to Kansas, where my Aunt Em and Uncle Henry are,"" she answered earnestly.","Then Oz asked, ""What do you wish me to do?"" ""Send me back to Kansas, where my Aunt Em and Uncle Henry are,"" she answered earnestly.",1,13.39257660000294,0.16901227831840515,0.5624847412109375,0.26850298047065735,23.1,0.3573954999446869,0.4101563096046448,0.23244816064834595,50.0,0.23621077835559845,0.5007912516593933,0.26299798488616943,50.0,0.4343976676464081,0.3397992253303528,0.22580312192440033,50.0,0.20325547456741333,0.6589460372924805,0.13779839873313904,23.57,0.23675984144210815,0.3402417004108429,0.42299848794937134,40.69,direct_nli_zero_shot
2,Uncle Henry,18,4913,Uncle Henry,25086,25088,1007,proper_name_to_canonical,False,"""And I shall never see Aunt Em and [[Uncle Henry]],"" said Dorothy, beginning to cry.","""And I shall never see Aunt Em and Uncle Henry,"" said Dorothy, beginning to cry.","""And I shall never see Aunt Em and Uncle Henry,"" said Dorothy, beginning to cry.","""And I shall never see Aunt Em and Uncle Henry,"" said Dorothy, beginning to cry.",1,13.39257660000294,0.05185353383421898,0.43906763195991516,0.5090787410736084,50.0,0.15404999256134033,0.30891865491867065,0.537031352519989,50.0,0.09342750906944275,0.42639845609664917,0.48017406463623047,50.0,0.13143496215343475,0.3145272731781006,0.5540378093719482,50.0,0.39682695269584656,0.44988346099853516,0.1532895267009735,50.0,0.14871478080749512,0.35259199142456055,0.4986932575702667,32.5,direct_nli_zero_shot
2,Uncle Henry,19,7929,Uncle Henry,40060,40062,1616,proper_name_to_canonical,False,"""I want to go to Kansas, and live with Aunt Em and [[Uncle Henry]].""","""I want to go to Kansas, and live with Aunt Em and Uncle Henry.""","""I want to go to Kansas, and live with Aunt Em and Uncle Henry.""","""I want to go to Kansas, and live with Aunt Em and Uncle Henry.""",1,13.39257660000294,0.3142259120941162,0.41223621368408203,0.27353793382644653,50.0,0.2927415668964386,0.3224570155143738,0.3848015069961548,50.0,0.28135359287261963,0.424221932888031,0.294424444437027,50.0,0.47213709354400635,0.2246612161397934,0.30320170521736145,50.0,0.2472507506608963,0.550159215927124,0.2025900036096573,50.0,0.14475058019161224,0.3656841218471527,0.48956534266471863,32.76,direct_nli_zero_shot
2,Uncle Henry,20,9017,the Tin Woodman,45786,45789,1856,proper_name_to_canonical,True,"""Call the Winged Monkeys,"" suggested [[the Tin Woodman]].","""Call the Winged Monkeys,"" suggested Uncle Henry.","""Call the Winged Monkeys,"" suggested Uncle Henry.","""Call the Winged Monkeys,"" suggested Uncle Henry.",1,13.39257660000294,0.5463146567344666,0.4063088595867157,0.047376520931720734,50.0,0.11862210929393768,0.40104860067367554,0.48032933473587036,50.0,0.6215474605560303,0.16365157067775726,0.21480107307434082,79.16,0.44227921962738037,0.13134534657001495,0.42637544870376587,50.0,0.12321531772613525,0.735862135887146,0.14092259109020233,14.34,0.12900006771087646,0.636124312877655,0.2348756343126297,44.71,direct_nli_zero_shot
2,Uncle Henry,21,9138,the Woodman,46461,46463,1881,proper_name_to_canonical,True,"Before they went to see Glinda, however, they were taken to a room of the Castle, where Dorothy washed her face and combed her hair, and the Lion shook the dust out of his mane, and the Scarecrow patted himself into his best shape, and [[the Woodman]] polished his tin and oiled his joints.","Before they went to see Glinda, however, they were taken to a room of the Castle, where Dorothy washed her face and combed her hair, and the Lion shook the dust out of his mane, and the Scarecrow patted himself into his best shape, and Uncle Henry polished his tin and oiled his joints.","Before they went to see Glinda, however, they were taken to a room of the Castle, where Dorothy washed her face and combed her hair, and the Lion shook the dust out of his mane, and the Scarecrow patted himself into his best shape, and Uncle Henry polished his tin and oiled his joints.","Before they went to see Glinda, however, they were taken to a room of the Castle, where Dorothy washed her face and combed her hair, and the Lion shook the dust out of his mane, and the Scarecrow patted himself into his best shape, and Uncle Henry polished his tin and oiled his joints.",1,13.39257660000294,0.23661714792251587,0.4310000240802765,0.33238276839256287,50.0,0.41399550437927246,0.3397752344608307,0.24622920155525208,50.0,0.2829040288925171,0.28063392639160156,0.43646207451820374,50.0,0.7589520812034607,0.053599946200847626,0.1874479353427887,93.4,0.0665464922785759,0.5621057152748108,0.3713478446006775,10.59,0.19905023276805878,0.33859583735466003,0.46235391497612,36.83,direct_nli_zero_shot
2,Uncle Henry,22,9140,his,46464,46465,1881,third_person_possessive_pronoun_to_canonical_possessive,True,"Before they went to see Glinda, however, they were taken to a room of the Castle, where Dorothy washed her face and combed her hair, and the Lion shook the dust out of his mane, and the Scarecrow patted himself into his best shape, and the Woodman polished [[his]] tin and oiled his joints.","Before they went to see Glinda, however, they were taken to a room of the Castle, where Dorothy washed her face and combed her hair, and the Lion shook the dust out of his mane, and the Scarecrow patted himself into his best shape, and the Woodman polished Uncle Henry's tin and oiled his joints.","Before they went to see Glinda, however, they were taken to a room of the Castle, where Dorothy washed her face and combed her hair, and the Lion shook the dust out of his mane, and the Scarecrow patted himself into his best shape, and the Woodman polished Uncle Henry's tin and oiled his joints.","Before they went to see Glinda, however, they were taken to a room of the Castle, where Dorothy washed her face and combed her hair, and the Lion shook the dust out of his mane, and the Scarecrow patted himself into his best shape, and the Woodman polished Uncle Henry's tin and oiled his joints.",1,13.39257660000294,0.2441118061542511,0.45941343903541565,0.296474814414978,50.0,0.4268339276313782,0.3464210033416748,0.226745143532753,50.0,0.2874976098537445,0.3035584092140198,0.4089439809322357,50.0,0.7128241658210754,0.10095198452472687,0.18622387945652008,87.59,0.10309343785047531,0.5863500833511353,0.31055641174316406,14.95,0.1707805097103119,0.3576793968677521,0.4715401232242584,34.96,direct_nli_zero_shot
2,Uncle Henry,23,9142,his,46468,46469,1881,third_person_possessive_pronoun_to_canonical_possessive,True,"Before they went to see Glinda, however, they were taken to a room of the Castle, where Dorothy washed her face and combed her hair, and the Lion shook the dust out of his mane, and the Scarecrow patted himself into his best shape, and the Woodman polished his tin and oiled [[his]] joints.","Before they went to see Glinda, however, they were taken to a room of the Castle, where Dorothy washed her face and combed her hair, and the Lion shook the dust out of his mane, and the Scarecrow patted himself into his best shape, and the Woodman polished his tin and oiled Uncle Henry's joints.","Before they went to see Glinda, however, they were taken to a room of the Castle, where Dorothy washed her face and combed her hair, and the Lion shook the dust out of his mane, and the Scarecrow patted himself into his best shape, and the Woodman polished his tin and oiled Uncle Henry's joints.","Before they went to see Glinda, however, they were taken to a room of the Castle, where Dorothy washed her face and combed her hair, and the Lion shook the dust out of his mane, and the Scarecrow patted himself into his best shape, and the Woodman polished his tin and oiled Uncle Henry's joints.",1,13.39257660000294,0.2235979437828064,0.4561128318309784,0.32028928399086,50.0,0.3725014328956604,0.36547502875328064,0.2620235085487366,50.0,0.23520122468471527,0.3463764786720276,0.41842228174209595,50.0,0.6275349259376526,0.16289494931697845,0.20957018435001373,79.39,0.12082559615373611,0.5986576676368713,0.28051671385765076,16.79,0.18851983547210693,0.37587878108024597,0.4356014132499695,37.65,direct_nli_zero_shot
2,Uncle Henry,24,9176,Uncle Henry,46657,46659,1889,proper_name_to_canonical,False,"""My greatest wish now,"" she added, ""is to get back to Kansas, for Aunt Em will surely think something dreadful has happened to me, and that will make her put on mourning; and unless the crops are better this year than they were last, I am sure [[Uncle Henry]] cannot afford it.","""My greatest wish now,"" she added, ""is to get back to Kansas, for Aunt Em will surely think something dreadful has happened to me, and that will make her put on mourning; and unless the crops are better this year than they were last, I am sure Uncle Henry cannot afford it.","""My greatest wish now,"" she added, ""is to get back to Kansas, for Aunt Em will surely think something dreadful has happened to me, and that will make her put on mourning; and unless the crops are better this year than they were last, I am sure Uncle Henry cannot afford it.","""My greatest wish now,"" she added, ""is to get back to Kansas, for Aunt Em will surely think something dreadful has happened to me, and that will make her put on mourning; and unless the crops are better this year than they were last, I am sure Uncle Henry cannot afford it.",1,13.39257660000294,0.02839956246316433,0.5197542905807495,0.45184603333473206,50.0,0.1351856142282486,0.2787405848503113,0.5860737562179565,50.0,0.07110349833965302,0.38257965445518494,0.5463168025016785,50.0,0.0727490559220314,0.32991209626197815,0.5973389148712158,50.0,0.34063202142715454,0.4423198401927948,0.21704813838005066,50.0,0.13176743686199188,0.4125659465789795,0.45566654205322266,33.81,direct_nli_zero_shot
2,Uncle Henry,25,9228,the Tin Woodman,46935,46938,1899,proper_name_to_canonical,True,"Turning to [[the Tin Woodman]], she asked, ""What will become of you when Dorothy leaves this country?"" He leaned on his axe and thought a moment.","Turning to Uncle Henry, she asked, ""What will become of you when Dorothy leaves this country?"" He leaned on his axe and thought a moment.","Turning to Uncle Henry, she asked, ""What will become of you when Dorothy leaves this country?"" He leaned on his axe and thought a moment.","Turning to Uncle Henry, she asked, ""What will become of you when Dorothy leaves this country?"" He leaned on his axe and thought a moment.",1,13.39257660000294,0.18947839736938477,0.5063282251358032,0.304193377494812,27.23,0.5069374442100525,0.2599475383758545,0.2331150472164154,50.0,0.0494791604578495,0.43089231848716736,0.5196284651756287,50.0,0.4298078119754791,0.17540505528450012,0.39478713274002075,50.0,0.1576962023973465,0.7231521606445312,0.11915164440870285,17.9,0.26363974809646606,0.3692587614059448,0.3671014606952667,44.83,direct_nli_zero_shot
2,Uncle Henry,26,9231,you,46947,46948,1899,first_second_person_keep_original,False,"Turning to the Tin Woodman, she asked, ""What will become of [[you]] when Dorothy leaves this country?"" He leaned on his axe and thought a moment.","Turning to the Tin Woodman, she asked, ""What will become of you when Dorothy leaves this country?"" He leaned on his axe and thought a moment.","Turning to the Tin Woodman, she asked, ""What will become of you when Dorothy leaves this country?"" He leaned on his axe and thought a moment.","Turning to the Tin Woodman, she asked, ""What will become of you when Dorothy leaves this country?"" He leaned on his axe and thought a moment.",1,13.39257660000294,0.21648263931274414,0.5755313038825989,0.20798611640930176,27.33,0.3891346752643585,0.3014993965625763,0.3093659579753876,50.0,0.07852259278297424,0.3629518151283264,0.558525562286377,50.0,0.38646790385246277,0.2142239511013031,0.39930805563926697,50.0,0.20482376217842102,0.6224866509437561,0.17268957197666168,24.76,0.23512408137321472,0.47860124707221985,0.2862747013568878,47.44,direct_nli_zero_shot
2,Uncle Henry,27,9236,He,46956,46957,1899,proper_name_to_canonical,True,"Turning to the Tin Woodman, she asked, ""What will become of you when Dorothy leaves this country?"" [[He]] leaned on his axe and thought a moment.","Turning to the Tin Woodman, she asked, ""What will become of you when Dorothy leaves this country?"" Uncle Henry leaned on his axe and thought a moment.","Turning to the Tin Woodman, she asked, ""What will become of you when Dorothy leaves this country?"" Uncle Henry leaned on his axe and thought a moment.","Turning to the Tin Woodman, she asked, ""What will become of you when Dorothy leaves this country?"" Uncle Henry leaned on his axe and thought a moment.",1,13.39257660000294,0.20422159135341644,0.5235391855239868,0.27223923802375793,28.06,0.4663824141025543,0.3346870541572571,0.19893042743206024,50.0,0.03545769304037094,0.4394087493419647,0.5251336097717285,50.0,0.4127141237258911,0.21994127333164215,0.3673444986343384,50.0,0.13903939723968506,0.728158712387085,0.13280194997787476,16.03,0.26138630509376526,0.3849857747554779,0.3536279797554016,45.39,direct_nli_zero_shot
2,Uncle Henry,28,9238,his,46959,46960,1899,third_person_possessive_pronoun_to_canonical_possessive,True,"Turning to the Tin Woodman, she asked, ""What will become of you when Dorothy leaves this country?"" He leaned on [[his]] axe and thought a moment.","Turning to the Tin Woodman, she asked, ""What will become of you when Dorothy leaves this country?"" He leaned on Uncle Henry's axe and thought a moment.","Turning to the Tin Woodman, she asked, ""What will become of you when Dorothy leaves this country?"" He leaned on Uncle Henry's axe and thought a moment.","Turning to the Tin Woodman, she asked, ""What will become of you when Dorothy leaves this country?"" He leaned on Uncle Henry's axe and thought a moment.",1,13.39257660000294,0.19564229249954224,0.5784038305282593,0.2259538769721985,25.28,0.3992335796356201,0.36327794194221497,0.2374885529279709,50.0,0.1030733585357666,0.3741154670715332,0.5228111147880554,50.0,0.47308680415153503,0.22693412005901337,0.29997900128364563,50.0,0.16453906893730164,0.6441258192062378,0.19133521616458893,20.35,0.20153778791427612,0.38714873790740967,0.411313533782959,39.51,direct_nli_zero_shot
