global_cluster_uid,local_cluster_uid,local_mention_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_016,chunk_000,0,0,16,491,492,491,492,you,491,491,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_017,chunk_000,0,0,17,513,515,513,515,the Minister,514,514,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_018,chunk_000,0,0,18,516,517,516,517,his,516,516,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_019,chunk_000,0,0,19,664,665,664,665,Washington,664,664,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_020,chunk_000,0,0,20,666,667,666,667,his,666,666,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_021,chunk_000,0,0,21,675,676,675,676,he,675,675,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_022,chunk_000,0,0,22,697,698,697,698,himself,697,697,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_023,chunk_000,0,0,23,731,732,731,732,his,731,731,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_024,chunk_000,0,0,24,736,737,736,737,he,736,736,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_025,chunk_000,0,0,25,879,882,879,882,the worthy Minister,881,881,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_026,chunk_000,0,0,26,906,908,906,908,Mr. Otis,907,907,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_027,chunk_000,0,0,27,1439,1441,1439,1441,Washington Otis,1440,1440,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_028,chunk_000,0,0,28,1468,1469,1468,1469,he,1468,1468,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_029,chunk_000,0,0,29,1472,1473,1472,1473,his,1472,1472,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_030,chunk_000,0,0,30,1510,1511,1510,1511,I,1510,1510,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_031,chunk_000,0,0,31,1518,1519,1518,1519,he,1518,1518,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_032,chunk_000,0,0,32,1524,1525,1524,1525,he,1524,1524,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_033,chunk_000,0,0,33,1528,1529,1528,1529,his,1528,1528,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_034,chunk_000,0,0,34,1536,1537,1536,1537,he,1536,1536,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_035,chunk_000,0,0,35,1579,1582,1579,1582,the American Minister,1581,1581,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_036,chunk_000,0,0,36,1586,1587,1586,1587,he,1586,1586,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_037,chunk_000,0,0,37,1593,1594,1593,1594,I,1593,1593,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_038,chunk_000,0,0,38,1611,1612,1611,1612,I,1611,1611,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_039,chunk_000,0,0,39,1629,1631,1629,1631,My dear,1629,1629,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_040,chunk_000,0,0,40,1631,1632,1631,1632,Hiram,1631,1631,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_041,chunk_000,0,0,41,1661,1663,1661,1663,the Minister,1662,1662,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_042,chunk_000,0,0,42,1701,1703,1701,1703,Mr. Otis,1702,1702,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_043,chunk_000,0,0,43,1724,1725,1724,1725,sir,1724,1724,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_044,chunk_000,0,0,44,1766,1768,1766,1768,Mr. Otis,1767,1767,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_045,chunk_000,0,0,45,1772,1773,1772,1773,his,1772,1772,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_047,chunk_000,0,0,47,1796,1799,1796,1799,her new master,1798,1798,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_048,chunk_000,0,0,48,1864,1865,1864,1865,I,1864,1864,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_049,chunk_000,0,0,49,1880,1881,1880,1881,Washington,1880,1880,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_050,chunk_000,0,0,50,1884,1885,1884,1885,I,1884,1884,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_051,chunk_000,0,0,51,1898,1899,1898,1899,He,1898,1898,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_052,chunk_000,0,0,52,1934,1936,1934,1936,Mr. Otis,1935,1935,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_053,chunk_000,0,0,53,1936,1937,1936,1937,himself,1936,1936,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_054,chunk_000,0,0,54,1954,1956,1954,1956,Mr. Otis,1955,1955,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_055,chunk_000,0,0,55,1960,1961,1960,1961,he,1960,1960,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_056,chunk_000,0,0,56,1966,1967,1966,1967,his,1966,1966,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_057,chunk_000,0,0,57,1986,1987,1986,1987,Washington,1986,1986,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_058,chunk_000,0,0,58,2107,2109,2107,2109,Mr. Otis,2108,2108,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_059,chunk_000,0,0,59,2246,2248,2246,2248,Mr. Otis,2247,2247,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_060,chunk_000,0,0,60,2259,2260,2259,2260,his,2259,2259,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_061,chunk_000,0,0,61,2279,2280,2279,2280,He,2279,2279,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_062,chunk_000,0,0,62,2301,2302,2301,2302,He,2301,2301,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_063,chunk_000,0,0,63,2308,2309,2308,2309,his,2308,2308,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_064,chunk_000,0,0,64,2327,2328,2327,2328,he,2327,2327,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_065,chunk_000,0,0,65,2335,2336,2335,2336,He,2335,2335,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_066,chunk_000,0,0,66,2338,2339,2338,2339,his,2338,2338,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_067,chunk_000,0,0,67,2348,2349,2348,2349,his,2348,2348,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_068,chunk_000,0,0,68,2362,2363,2362,2363,him,2362,2362,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_069,chunk_000,0,0,69,2363,2364,2363,2364,he,2363,2363,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_070,chunk_000,0,0,70,2426,2427,2426,2427,My,2426,2426,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_071,chunk_000,0,0,71,2432,2434,2432,2434,Mr. Otis,2433,2433,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_072,chunk_000,0,0,72,2436,2437,2436,2437,I,2436,2436,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_073,chunk_000,0,0,73,2494,2495,2494,2495,I,2494,2494,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_074,chunk_000,0,0,74,2525,2529,2525,2529,the United States Minister,2528,2528,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_075,chunk_000,0,0,75,2541,2542,2541,2542,his,2541,2541,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_076,chunk_000,0,0,76,2754,2755,2754,2755,he,2754,2754,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_077,chunk_000,0,0,77,3214,3218,3214,3218,The United States Minister,3217,3217,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_078,chunk_000,0,0,78,3226,3227,3226,3227,his,3226,3226,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_079,chunk_000,0,0,79,3234,3235,3234,3235,I,3234,3234,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_080,chunk_000,0,0,80,3240,3241,3240,3241,he,3240,3240,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_081,chunk_000,0,0,81,3253,3254,3253,3254,I,3253,3253,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_082,chunk_000,0,0,82,3270,3271,3270,3271,I,3270,3270,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_083,chunk_000,0,0,83,3312,3313,3312,3313,he,3312,3312,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_084,chunk_000,0,0,84,3406,3408,3406,3408,Mr. Otis,3407,3407,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_085,chunk_000,0,0,85,3686,3690,3686,3690,the United States Minister,3689,3689,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_086,chunk_000,0,0,86,3693,3694,3693,3694,his,3693,3693,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_087,chunk_000,0,0,87,3733,3735,3733,3735,Washington Otis,3734,3734,core,
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_088,chunk_000,0,0,88,4260,4264,4260,4264,the United States Minister,4263,4263,right_overlap,4260:4264:the united states minister
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_089,chunk_000,0,0,89,4265,4266,4265,4266,his,4265,4265,right_overlap,4265:4266:his
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_090,chunk_000,0,0,90,4378,4380,4378,4380,Washington Otis,4379,4379,right_overlap,4378:4380:washington otis
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_091,chunk_000,0,0,91,4410,4411,4410,4411,Washington,4410,4410,right_overlap,4410:4411:washington
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_092,chunk_000,0,0,92,4445,4450,4445,4450,the reckless and foolhardy youth,4449,4449,right_overlap,4445:4450:the reckless and foolhardy youth
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_093,chunk_000,0,0,93,4467,4471,4467,4471,the United States Minister,4470,4470,right_overlap,4467:4471:the united states minister
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_094,chunk_000,0,0,94,4472,4473,4472,4473,his,4472,4472,right_overlap,4472:4473:his
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_095,chunk_000,0,0,95,4492,4495,4492,4495,her trembling husband,4494,4494,right_overlap,4492:4495:her trembling husband
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_096,chunk_000,0,0,96,4860,4866,4860,4866,the Minister for the United States,4862,4862,right_overlap,4860:4866:the minister for the united states
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_097,chunk_000,0,0,97,5004,5006,5004,5006,luckless Washington,5004,5004,right_overlap,5004:5006:luckless washington
global_cluster_000000,chunk_000::cluster_000,chunk_000::cluster_000::mention_098,chunk_000,0,0,98,5310,5312,5310,5312,the Minister,5311,5311,right_overlap,5310:5312:the minister
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_000,chunk_001,1,0,0,18,20,1934,1936,Mr. Otis,19,1935,left_overlap,1934:1936:mr. otis
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_001,chunk_001,1,0,1,20,21,1936,1937,himself,20,1936,left_overlap,1936:1937:himself
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_002,chunk_001,1,0,2,38,40,1954,1956,Mr. Otis,39,1955,left_overlap,1954:1956:mr. otis
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_003,chunk_001,1,0,3,44,45,1960,1961,he,44,1960,left_overlap,1960:1961:he
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_004,chunk_001,1,0,4,50,51,1966,1967,his,50,1966,left_overlap,1966:1967:his
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_005,chunk_001,1,0,5,191,193,2107,2109,Mr. Otis,192,2108,left_overlap,2107:2109:mr. otis
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_006,chunk_001,1,0,6,330,332,2246,2248,Mr. Otis,331,2247,left_overlap,2246:2248:mr. otis
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_007,chunk_001,1,0,7,343,344,2259,2260,his,343,2259,left_overlap,2259:2260:his
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_008,chunk_001,1,0,8,363,364,2279,2280,He,363,2279,left_overlap,2279:2280:he
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_009,chunk_001,1,0,9,385,386,2301,2302,He,385,2301,left_overlap,2301:2302:he
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_010,chunk_001,1,0,10,392,393,2308,2309,his,392,2308,left_overlap,2308:2309:his
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_011,chunk_001,1,0,11,411,412,2327,2328,he,411,2327,left_overlap,2327:2328:he
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_012,chunk_001,1,0,12,419,420,2335,2336,He,419,2335,left_overlap,2335:2336:he
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_013,chunk_001,1,0,13,422,423,2338,2339,his,422,2338,left_overlap,2338:2339:his
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_014,chunk_001,1,0,14,432,433,2348,2349,his,432,2348,left_overlap,2348:2349:his
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_015,chunk_001,1,0,15,446,447,2362,2363,him,446,2362,left_overlap,2362:2363:him
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_016,chunk_001,1,0,16,447,448,2363,2364,he,447,2363,left_overlap,2363:2364:he
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_017,chunk_001,1,0,17,510,511,2426,2427,My,510,2426,left_overlap,2426:2427:my
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_018,chunk_001,1,0,18,516,518,2432,2434,Mr. Otis,517,2433,left_overlap,2432:2434:mr. otis
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_019,chunk_001,1,0,19,520,521,2436,2437,I,520,2436,left_overlap,2436:2437:i
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_020,chunk_001,1,0,20,578,579,2494,2495,I,578,2494,left_overlap,2494:2495:i
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_021,chunk_001,1,0,21,609,613,2525,2529,the United States Minister,612,2528,left_overlap,2525:2529:the united states minister
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_022,chunk_001,1,0,22,625,626,2541,2542,his,625,2541,left_overlap,2541:2542:his
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_023,chunk_001,1,0,23,1298,1302,3214,3218,The United States Minister,1301,3217,left_overlap,3214:3218:the united states minister
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_024,chunk_001,1,0,24,1310,1311,3226,3227,his,1310,3226,left_overlap,3226:3227:his
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_025,chunk_001,1,0,25,1318,1319,3234,3235,I,1318,3234,left_overlap,3234:3235:i
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_026,chunk_001,1,0,26,1324,1325,3240,3241,he,1324,3240,left_overlap,3240:3241:he
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_027,chunk_001,1,0,27,1337,1338,3253,3254,I,1337,3253,left_overlap,3253:3254:i
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_028,chunk_001,1,0,28,1354,1355,3270,3271,I,1354,3270,left_overlap,3270:3271:i
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_029,chunk_001,1,0,29,1396,1397,3312,3313,he,1396,3312,left_overlap,3312:3313:he
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_030,chunk_001,1,0,30,1490,1492,3406,3408,Mr. Otis,1491,3407,left_overlap,3406:3408:mr. otis
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_031,chunk_001,1,0,31,1770,1774,3686,3690,the United States Minister,1773,3689,left_overlap,3686:3690:the united states minister
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_032,chunk_001,1,0,32,1777,1778,3693,3694,his,1777,3693,left_overlap,3693:3694:his
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_033,chunk_001,1,0,33,1817,1819,3733,3735,Washington Otis,1818,3734,left_overlap,3733:3735:washington otis
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_034,chunk_001,1,0,34,2344,2348,4260,4264,the United States Minister,2347,4263,core,
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_035,chunk_001,1,0,35,2349,2350,4265,4266,his,2349,4265,core,
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_036,chunk_001,1,0,36,2462,2464,4378,4380,Washington Otis,2463,4379,core,
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_037,chunk_001,1,0,37,2469,2470,4385,4386,him,2469,4385,core,
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_038,chunk_001,1,0,38,2494,2495,4410,4411,Washington,2494,4410,core,
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_039,chunk_001,1,0,39,2505,2506,4421,4422,he,2505,4421,core,
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_040,chunk_001,1,0,40,2551,2555,4467,4471,the United States Minister,2554,4470,core,
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_041,chunk_001,1,0,41,2556,2557,4472,4473,his,2556,4472,core,
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_042,chunk_001,1,0,42,2576,2579,4492,4495,her trembling husband,2578,4494,core,
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_043,chunk_001,1,0,43,2944,2950,4860,4866,the Minister for the United States,2946,4862,core,
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_044,chunk_001,1,0,44,3088,3090,5004,5006,luckless Washington,3088,5004,core,
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_045,chunk_001,1,0,45,3394,3396,5310,5312,the Minister,3395,5311,core,
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_046,chunk_001,1,0,46,3521,3524,5437,5440,his new friend,3523,5439,core,
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_047,chunk_001,1,0,47,4314,4316,6230,6232,Mr. Otis,4315,6231,right_overlap,6230:6232:mr. otis
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_048,chunk_001,1,0,48,5057,5061,6973,6977,the United States Minister,5060,6976,right_overlap,6973:6977:the united states minister
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_049,chunk_001,1,0,49,5062,5063,6978,6979,his,5062,6978,right_overlap,6978:6979:his
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_050,chunk_001,1,0,50,5282,5284,7198,7200,Washington Otis,5283,7199,right_overlap,7198:7200:washington otis
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_051,chunk_001,1,0,51,5398,5400,7314,7316,their parents,5399,7315,right_overlap,7314:7316:their parents
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_052,chunk_001,1,0,52,5427,5429,7343,7345,Mr. Otis,5428,7344,right_overlap,7343:7345:mr. otis
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_053,chunk_001,1,0,53,5431,5432,7347,7348,his,5431,7347,right_overlap,7347:7348:his
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_054,chunk_001,1,0,54,5444,5445,7360,7361,he,5444,7360,right_overlap,7360:7361:he
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_055,chunk_001,1,0,55,5531,5533,7447,7449,Mr. Otis,5532,7448,right_overlap,7447:7449:mr. otis
global_cluster_000000,chunk_001::cluster_000,chunk_001::cluster_000::mention_056,chunk_001,1,0,56,5562,5564,7478,7480,the Minister,5563,7479,right_overlap,7478:7480:the minister
global_cluster_000000,chunk_002::cluster_005,chunk_002::cluster_005::mention_000,chunk_002,2,5,0,51,53,3406,3408,Mr. Otis,52,3407,left_overlap,3406:3408:mr. otis
global_cluster_000000,chunk_002::cluster_005,chunk_002::cluster_005::mention_001,chunk_002,2,5,1,331,335,3686,3690,the United States Minister,334,3689,left_overlap,3686:3690:the united states minister
global_cluster_000000,chunk_002::cluster_005,chunk_002::cluster_005::mention_002,chunk_002,2,5,2,338,339,3693,3694,his,338,3693,left_overlap,3693:3694:his
global_cluster_000000,chunk_002::cluster_005,chunk_002::cluster_005::mention_003,chunk_002,2,5,3,378,380,3733,3735,Washington Otis,379,3734,left_overlap,3733:3735:washington otis
global_cluster_000000,chunk_002::cluster_005,chunk_002::cluster_005::mention_004,chunk_002,2,5,4,905,909,4260,4264,the United States Minister,908,4263,left_overlap,4260:4264:the united states minister
global_cluster_000000,chunk_002::cluster_005,chunk_002::cluster_005::mention_005,chunk_002,2,5,5,910,911,4265,4266,his,910,4265,left_overlap,4265:4266:his
global_cluster_000000,chunk_002::cluster_005,chunk_002::cluster_005::mention_006,chunk_002,2,5,6,1023,1025,4378,4380,Washington Otis,1024,4379,left_overlap,4378:4380:washington otis
global_cluster_000000,chunk_002::cluster_005,chunk_002::cluster_005::mention_007,chunk_002,2,5,7,1055,1056,4410,4411,Washington,1055,4410,left_overlap,4410:4411:washington
global_cluster_000000,chunk_002::cluster_005,chunk_002::cluster_005::mention_008,chunk_002,2,5,8,1112,1116,4467,4471,the United States Minister,1115,4470,left_overlap,4467:4471:the united states minister
global_cluster_000000,chunk_002::cluster_005,chunk_002::cluster_005::mention_009,chunk_002,2,5,9,1117,1118,4472,4473,his,1117,4472,left_overlap,4472:4473:his
global_cluster_000000,chunk_002::cluster_005,chunk_002::cluster_005::mention_010,chunk_002,2,5,10,1137,1140,4492,4495,her trembling husband,1139,4494,left_overlap,4492:4495:her trembling husband
global_cluster_000000,chunk_002::cluster_005,chunk_002::cluster_005::mention_011,chunk_002,2,5,11,1505,1511,4860,4866,the Minister for the United States,1507,4862,left_overlap,4860:4866:the minister for the united states
global_cluster_000000,chunk_002::cluster_005,chunk_002::cluster_005::mention_012,chunk_002,2,5,12,1955,1957,5310,5312,the Minister,1956,5311,left_overlap,5310:5312:the minister
global_cluster_000000,chunk_002::cluster_005,chunk_002::cluster_005::mention_013,chunk_002,2,5,13,2875,2877,6230,6232,Mr. Otis,2876,6231,core,
global_cluster_000000,chunk_002::cluster_005,chunk_002::cluster_005::mention_014,chunk_002,2,5,14,3618,3622,6973,6977,the United States Minister,3621,6976,core,
global_cluster_000000,chunk_002::cluster_005,chunk_002::cluster_005::mention_015,chunk_002,2,5,15,3623,3624,6978,6979,his,3623,6978,core,
global_cluster_000000,chunk_002::cluster_005,chunk_002::cluster_005::mention_016,chunk_002,2,5,16,3843,3845,7198,7200,Washington Otis,3844,7199,core,
global_cluster_000000,chunk_002::cluster_005,chunk_002::cluster_005::mention_017,chunk_002,2,5,17,3988,3990,7343,7345,Mr. Otis,3989,7344,right_overlap,7343:7345:mr. otis
global_cluster_000000,chunk_002::cluster_005,chunk_002::cluster_005::mention_018,chunk_002,2,5,18,3992,3993,7347,7348,his,3992,7347,right_overlap,7347:7348:his
